  0.393453   -0.048553   0.249999	  0.494812   -0.044270   0.249999	  0.494812   -0.044270   0.499999	  0.393453   -0.048553   0.500000	
  0.494812   -0.044270   0.249999	  0.596088   -0.038293   0.250000	  0.596088   -0.038293   0.500001	  0.494812   -0.044270   0.499999	
  0.596088   -0.038293   0.250000	  0.697232   -0.030727   0.249994	  0.697232   -0.030727   0.499988	  0.596088   -0.038293   0.500001	
  0.697232   -0.030727   0.249994	  0.798332   -0.021997   0.250015	  0.798332   -0.021997   0.500030	  0.697232   -0.030727   0.499988	
  0.798332   -0.021997   0.250015	  0.899362   -0.012671   0.249994	  0.899362   -0.012671   0.499989	  0.798332   -0.021997   0.500030	
  0.899362   -0.012671   0.249994	  1.000000   0.000000   0.250000	  1.000000   0.000000   0.500000	  0.899362   -0.012671   0.499989	
  0.000000   0.000000   0.500000	  0.089665   -0.037473   0.500004	  0.089665   -0.037473   0.750006	  0.000000   0.000000   0.750000	
  0.089665   -0.037473   0.500004	  0.190606   -0.047309   0.499998	  0.190606   -0.047309   0.749997	  0.089665   -0.037473   0.750006	
  0.190606   -0.047309   0.499998	  0.292015   -0.049985   0.500001	  0.292015   -0.049985   0.750001	  0.190606   -0.047309   0.749997	
  0.292015   -0.049985   0.500001	  0.393453   -0.048553   0.500000	  0.393453   -0.048553   0.749999	  0.292015   -0.049985   0.750001	
  0.393453   -0.048553   0.500000	  0.494812   -0.044270   0.499999	  0.494812   -0.044270   0.749998	  0.393453   -0.048553   0.749999	
  0.494812   -0.044270   0.499999	  0.596088   -0.038293   0.500001	  0.596088   -0.038293   0.750001	  0.494812   -0.044270   0.749998	
  0.596088   -0.038293   0.500001	  0.697232   -0.030727   0.499988	  0.697232   -0.030727   0.749982	  0.596088   -0.038293   0.750001	
  0.697232   -0.030727   0.499988	  0.798332   -0.021997   0.500030	  0.798332   -0.021997   0.750044	  0.697232   -0.030727   0.749982	
  0.798332   -0.021997   0.500030	  0.899362   -0.012671   0.499989	  0.899362   -0.012671   0.749983	  0.798332   -0.021997   0.750044	
  0.899362   -0.012671   0.499989	  1.000000   0.000000   0.500000	  1.000000   0.000000   0.750000	  0.899362   -0.012671   0.749983	
  0.000000   0.000000   0.750000	  0.089665   -0.037473   0.750006	  0.089665   -0.037473   1.000008	  0.000000   0.000000   1.000000	
  0.089665   -0.037473   0.750006	  0.190606   -0.047309   0.749997	  0.190606   -0.047309   0.999997	  0.089665   -0.037473   1.000008	
  0.190606   -0.047309   0.749997	  0.292015   -0.049985   0.750001	  0.292015   -0.049985   1.000001	  0.190606   -0.047309   0.999997	
  0.292015   -0.049985   0.750001	  0.393453   -0.048553   0.749999	  0.393453   -0.048553   0.999999	  0.292015   -0.049985   1.000001	
  0.393453   -0.048553   0.749999	  0.494812   -0.044270   0.749998	  0.494812   -0.044270   0.999998	  0.393453   -0.048553   0.999999	
  0.494812   -0.044270   0.749998	  0.596088   -0.038293   0.750001	  0.596088   -0.038293   1.000001	  0.494812   -0.044270   0.999998	
  0.596088   -0.038293   0.750001	  0.697232   -0.030727   0.749982	  0.697232   -0.030727   0.999977	  0.596088   -0.038293   1.000001	
  0.697232   -0.030727   0.749982	  0.798332   -0.021997   0.750044	  0.798332   -0.021997   1.000060	  0.697232   -0.030727   0.999977	
  0.798332   -0.021997   0.750044	  0.899362   -0.012671   0.749983	  0.899362   -0.012671   0.999977	  0.798332   -0.021997   1.000060	
  0.899362   -0.012671   0.749983	  1.000000   0.000000   0.750000	  1.000000   0.000000   1.000000	  0.899362   -0.012671   0.999977	
  0.000000   0.000000   1.000000	  0.089665   -0.037473   1.000008	  0.089665   -0.037473   1.250009	  0.000000   0.000000   1.250000	
  0.089665   -0.037473   1.000008	  0.190606   -0.047309   0.999997	  0.190606   -0.047309   1.249996	  0.089665   -0.037473   1.250009	
  0.190606   -0.047309   0.999997	  0.292015   -0.049985   1.000001	  0.292015   -0.049985   1.250001	  0.190606   -0.047309   1.249996	
  0.292015   -0.049985   1.000001	  0.393453   -0.048553   0.999999	  0.393453   -0.048553   1.249999	  0.292015   -0.049985   1.250001	
  0.393453   -0.048553   0.999999	  0.494812   -0.044270   0.999998	  0.494812   -0.044270   1.249997	  0.393453   -0.048553   1.249999	
  0.494812   -0.044270   0.999998	  0.596088   -0.038293   1.000001	  0.596088   -0.038293   1.250001	  0.494812   -0.044270   1.249997	
  0.596088   -0.038293   1.000001	  0.697232   -0.030727   0.999977	  0.697232   -0.030727   1.249970	  0.596088   -0.038293   1.250001	
  0.697232   -0.030727   0.999977	  0.798332   -0.021997   1.000060	  0.798332   -0.021997   1.250074	  0.697232   -0.030727   1.249970	
  0.798332   -0.021997   1.000060	  0.899362   -0.012671   0.999977	  0.899362   -0.012671   1.249971	  0.798332   -0.021997   1.250074	
  0.899362   -0.012671   0.999977	  1.000000   0.000000   1.000000	  1.000000   0.000000   1.250000	  0.899362   -0.012671   1.249971	
  0.000000   0.000000   1.250000	  0.089665   -0.037473   1.250009	  0.089665   -0.037473   1.500011	  0.000000   0.000000   1.500000	
  0.089665   -0.037473   1.250009	  0.190606   -0.047309   1.249996	  0.190606   -0.047309   1.499995	  0.089665   -0.037473   1.500011	
  0.190606   -0.047309   1.249996	  0.292015   -0.049985   1.250001	  0.292015   -0.049985   1.500002	  0.190606   -0.047309   1.499995	
  0.292015   -0.049985   1.250001	  0.393453   -0.048553   1.249999	  0.393453   -0.048553   1.499998	  0.292015   -0.049985   1.500002	
  0.393453   -0.048553   1.249999	  0.494812   -0.044270   1.249997	  0.494812   -0.044270   1.499997	  0.393453   -0.048553   1.499998	
  0.494812   -0.044270   1.249997	  0.596088   -0.038293   1.250001	  0.596088   -0.038293   1.500001	  0.494812   -0.044270   1.499997	
  0.596088   -0.038293   1.250001	  0.697232   -0.030727   1.249970	  0.697232   -0.030727   1.499964	  0.596088   -0.038293   1.500001	
  0.697232   -0.030727   1.249970	  0.798332   -0.021997   1.250074	  0.798332   -0.021997   1.500089	  0.697232   -0.030727   1.499964	
  0.798332   -0.021997   1.250074	  0.899362   -0.012671   1.249971	  0.899362   -0.012671   1.499965	  0.798332   -0.021997   1.500089	
  0.899362   -0.012671   1.249971	  1.000000   0.000000   1.250000	  1.000000   0.000000   1.500000	  0.899362   -0.012671   1.499965	
  0.000000   0.000000   1.500000	  0.089665   -0.037473   1.500011	  0.089665   -0.037473   1.750013	  0.000000   0.000000   1.750000	
  0.089665   -0.037473   1.500011	  0.190606   -0.047309   1.499995	  0.190606   -0.047309   1.749994	  0.089665   -0.037473   1.750013	
  0.190606   -0.047309   1.499995	  0.292015   -0.049985   1.500002	  0.292015   -0.049985   1.750002	  0.190606   -0.047309   1.749994	
  0.292015   -0.049985   1.500002	  0.393453   -0.048553   1.499998	  0.393453   -0.048553   1.749998	  0.292015   -0.049985   1.750002	
  0.393453   -0.048553   1.499998	  0.494812   -0.044270   1.499997	  0.494812   -0.044270   1.749996	  0.393453   -0.048553   1.749998	
  0.494812   -0.044270   1.499997	  0.596088   -0.038293   1.500001	  0.596088   -0.038293   1.750002	  0.494812   -0.044270   1.749996	
  0.596088   -0.038293   1.500001	  0.697232   -0.030727   1.499964	  0.697232   -0.030727   1.749959	  0.596088   -0.038293   1.750002	
  0.697232   -0.030727   1.499964	  0.798332   -0.021997   1.500089	  0.798332   -0.021997   1.750104	  0.697232   -0.030727   1.749959	
  0.798332   -0.021997   1.500089	  0.899362   -0.012671   1.499965	  0.899362   -0.012671   1.749960	  0.798332   -0.021997   1.750104	
  0.899362   -0.012671   1.499965	  1.000000   0.000000   1.500000	  1.000000   0.000000   1.750000	  0.899362   -0.012671   1.749960	
  0.000000   0.000000   1.750000	  0.089665   -0.037473   1.750013	  0.089665   -0.037473   2.000015	  0.000000   0.000000   2.000000	
  0.089665   -0.037473   1.750013	  0.190606   -0.047309   1.749994	  0.190606   -0.047309   1.999993	  0.089665   -0.037473   2.000015	
  0.190606   -0.047309   1.749994	  0.292015   -0.049985   1.750002	  0.292015   -0.049985   2.000002	  0.190606   -0.047309   1.999993	
  0.292015   -0.049985   1.750002	  0.393453   -0.048553   1.749998	  0.393453   -0.048553   1.999998	  0.292015   -0.049985   2.000002	
  0.393453   -0.048553   1.749998	  0.494812   -0.044270   1.749996	  0.494812   -0.044270   1.999996	  0.393453   -0.048553   1.999998	
  0.494812   -0.044270   1.749996	  0.596088   -0.038293   1.750002	  0.596088   -0.038293   2.000002	  0.494812   -0.044270   1.999996	
  0.596088   -0.038293   1.750002	  0.697232   -0.030727   1.749959	  0.697232   -0.030727   1.999952	  0.596088   -0.038293   2.000002	
  0.697232   -0.030727   1.749959	  0.798332   -0.021997   1.750104	  0.798332   -0.021997   2.000118	  0.697232   -0.030727   1.999952	
  0.798332   -0.021997   1.750104	  0.899362   -0.012671   1.749960	  0.899362   -0.012671   1.999954	  0.798332   -0.021997   2.000118	
  0.899362   -0.012671   1.749960	  1.000000   0.000000   1.750000	  1.000000   0.000000   2.000000	  0.899362   -0.012671   1.999954	
  0.000000   0.000000   2.000000	  0.089665   -0.037473   2.000015	  0.089665   -0.037473   2.250017	  0.000000   0.000000   2.250000	
  0.089665   -0.037473   2.000015	  0.190606   -0.047309   1.999993	  0.190606   -0.047309   2.249993	  0.089665   -0.037473   2.250017	
  0.190606   -0.047309   1.999993	  0.292015   -0.049985   2.000002	  0.292015   -0.049985   2.250003	  0.190606   -0.047309   2.249993	
  0.292015   -0.049985   2.000002	  0.393453   -0.048553   1.999998	  0.393453   -0.048553   2.249998	  0.292015   -0.049985   2.250003	
  0.393453   -0.048553   1.999998	  0.494812   -0.044270   1.999996	  0.494812   -0.044270   2.249995	  0.393453   -0.048553   2.249998	
  0.494812   -0.044270   1.999996	  0.596088   -0.038293   2.000002	  0.596088   -0.038293   2.250002	  0.494812   -0.044270   2.249995	
  0.596088   -0.038293   2.000002	  0.697232   -0.030727   1.999952	  0.697232   -0.030727   2.249947	  0.596088   -0.038293   2.250002	
  0.697232   -0.030727   1.999952	  0.798332   -0.021997   2.000118	  0.798332   -0.021997   2.250134	  0.697232   -0.030727   2.249947	
  0.798332   -0.021997   2.000118	  0.899362   -0.012671   1.999954	  0.899362   -0.012671   2.249948	  0.798332   -0.021997   2.250134	
  0.899362   -0.012671   1.999954	  1.000000   0.000000   2.000000	  1.000000   0.000000   2.250000	  0.899362   -0.012671   2.249948	
  0.000000   0.000000   2.250000	  0.089665   -0.037473   2.250017	  0.089665   -0.037473   2.500019	  0.000000   0.000000   2.500000	
  0.089665   -0.037473   2.250017	  0.190606   -0.047309   2.249993	  0.190606   -0.047309   2.499991	  0.089665   -0.037473   2.500019	
  0.190606   -0.047309   2.249993	  0.292015   -0.049985   2.250003	  0.292015   -0.049985   2.500003	  0.190606   -0.047309   2.499991	
  0.292015   -0.049985   2.250003	  0.393453   -0.048553   2.249998	  0.393453   -0.048553   2.499997	  0.292015   -0.049985   2.500003	
  0.393453   -0.048553   2.249998	  0.494812   -0.044270   2.249995	  0.494812   -0.044270   2.499995	  0.393453   -0.048553   2.499997	
  0.494812   -0.044270   2.249995	  0.596088   -0.038293   2.250002	  0.596088   -0.038293   2.500002	  0.494812   -0.044270   2.499995	
  0.596088   -0.038293   2.250002	  0.697232   -0.030727   2.249947	  0.697232   -0.030727   2.499941	  0.596088   -0.038293   2.500002	
  0.697232   -0.030727   2.249947	  0.798332   -0.021997   2.250134	  0.798332   -0.021997   2.500148	  0.697232   -0.030727   2.499941	
  0.798332   -0.021997   2.250134	  0.899362   -0.012671   2.249948	  0.899362   -0.012671   2.499942	  0.798332   -0.021997   2.500148	
  0.899362   -0.012671   2.249948	  1.000000   0.000000   2.250000	  1.000000   0.000000   2.500000	  0.899362   -0.012671   2.499942	
  0.000000   0.000000   2.500000	  0.089665   -0.037473   2.500019	  0.089665   -0.037473   2.750021	  0.000000   0.000000   2.750000	
  0.089665   -0.037473   2.500019	  0.190606   -0.047309   2.499991	  0.190606   -0.047309   2.749990	  0.089665   -0.037473   2.750021	
  0.190606   -0.047309   2.499991	  0.292015   -0.049985   2.500003	  0.292015   -0.049985   2.750003	  0.190606   -0.047309   2.749990	
  0.292015   -0.049985   2.500003	  0.393453   -0.048553   2.499997	  0.393453   -0.048553   2.749997	  0.292015   -0.049985   2.750003	
  0.393453   -0.048553   2.499997	  0.494812   -0.044270   2.499995	  0.494812   -0.044270   2.749994	  0.393453   -0.048553   2.749997	
  0.494812   -0.044270   2.499995	  0.596088   -0.038293   2.500002	  0.596088   -0.038293   2.750002	  0.494812   -0.044270   2.749994	
  0.596088   -0.038293   2.500002	  0.697232   -0.030727   2.499941	  0.697232   -0.030727   2.749934	  0.596088   -0.038293   2.750002	
  0.697232   -0.030727   2.499941	  0.798332   -0.021997   2.500148	  0.798332   -0.021997   2.750163	  0.697232   -0.030727   2.749934	
  0.798332   -0.021997   2.500148	  0.899362   -0.012671   2.499942	  0.899362   -0.012671   2.749936	  0.798332   -0.021997   2.750163	
  0.899362   -0.012671   2.499942	  1.000000   0.000000   2.500000	  1.000000   0.000000   2.750000	  0.899362   -0.012671   2.749936	
  0.000000   0.000000   2.750000	  0.089665   -0.037473   2.750021	  0.089665   -0.037473   3.000023	  0.000000   0.000000   3.000000	
  0.089665   -0.037473   2.750021	  0.190606   -0.047309   2.749990	  0.190606   -0.047309   2.999990	  0.089665   -0.037473   3.000023	
  0.190606   -0.047309   2.749990	  0.292015   -0.049985   2.750003	  0.292015   -0.049985   3.000004	  0.190606   -0.047309   2.999990	
  0.292015   -0.049985   2.750003	  0.393453   -0.048553   2.749997	  0.393453   -0.048553   2.999997	  0.292015   -0.049985   3.000004	
  0.393453   -0.048553   2.749997	  0.494812   -0.044270   2.749994	  0.494812   -0.044270   2.999994	  0.393453   -0.048553   2.999997	
  0.494812   -0.044270   2.749994	  0.596088   -0.038293   2.750002	  0.596088   -0.038293   3.000003	  0.494812   -0.044270   2.999994	
  0.596088   -0.038293   2.750002	  0.697232   -0.030727   2.749934	  0.697232   -0.030727   2.999929	  0.596088   -0.038293   3.000003	
  0.697232   -0.030727   2.749934	  0.798332   -0.021997   2.750163	  0.798332   -0.021997   3.000178	  0.697232   -0.030727   2.999929	
  0.798332   -0.021997   2.750163	  0.899362   -0.012671   2.749936	  0.899362   -0.012671   2.999931	  0.798332   -0.021997   3.000178	
  0.899362   -0.012671   2.749936	  1.000000   0.000000   2.750000	  1.000000   0.000000   3.000000	  0.899362   -0.012671   2.999931	
  0.000000   0.000000   3.000000	  0.089665   -0.037473   3.000023	  0.089665   -0.037473   3.250025	  0.000000   0.000000   3.250000	
  0.089665   -0.037473   3.000023	  0.190606   -0.047309   2.999990	  0.190606   -0.047309   3.249989	  0.089665   -0.037473   3.250025	
  0.190606   -0.047309   2.999990	  0.292015   -0.049985   3.000004	  0.292015   -0.049985   3.250004	  0.190606   -0.047309   3.249989	
  0.292015   -0.049985   3.000004	  0.393453   -0.048553   2.999997	  0.393453   -0.048553   3.249997	  0.292015   -0.049985   3.250004	
  0.393453   -0.048553   2.999997	  0.494812   -0.044270   2.999994	  0.494812   -0.044270   3.249994	  0.393453   -0.048553   3.249997	
  0.494812   -0.044270   2.999994	  0.596088   -0.038293   3.000003	  0.596088   -0.038293   3.250004	  0.494812   -0.044270   3.249994	
  0.596088   -0.038293   3.000003	  0.697232   -0.030727   2.999929	  0.697232   -0.030727   3.249923	  0.596088   -0.038293   3.250004	
  0.697232   -0.030727   2.999929	  0.798332   -0.021997   3.000178	  0.798332   -0.021997   3.250193	  0.697232   -0.030727   3.249923	
  0.798332   -0.021997   3.000178	  0.899362   -0.012671   2.999931	  0.899362   -0.012671   3.249925	  0.798332   -0.021997   3.250193	
  0.899362   -0.012671   2.999931	  1.000000   0.000000   3.000000	  1.000000   0.000000   3.250000	  0.899362   -0.012671   3.249925	
  0.000000   0.000000   3.250000	  0.089665   -0.037473   3.250025	  0.089665   -0.037473   3.500026	  0.000000   0.000000   3.500000	
  0.089665   -0.037473   3.250025	  0.190606   -0.047309   3.249989	  0.190606   -0.047309   3.499988	  0.089665   -0.037473   3.500026	
  0.190606   -0.047309   3.249989	  0.292015   -0.049985   3.250004	  0.292015   -0.049985   3.500004	  0.190606   -0.047309   3.499988	
  0.292015   -0.049985   3.250004	  0.393453   -0.048553   3.249997	  0.393453   -0.048553   3.499996	  0.292015   -0.049985   3.500004	
  0.393453   -0.048553   3.249997	  0.494812   -0.044270   3.249994	  0.494812   -0.044270   3.499993	  0.393453   -0.048553   3.499996	
  0.494812   -0.044270   3.249994	  0.596088   -0.038293   3.250004	  0.596088   -0.038293   3.500004	  0.494812   -0.044270   3.499993	
  0.596088   -0.038293   3.250004	  0.697232   -0.030727   3.249923	  0.697232   -0.030727   3.499917	  0.596088   -0.038293   3.500004	
  0.697232   -0.030727   3.249923	  0.798332   -0.021997   3.250193	  0.798332   -0.021997   3.500208	  0.697232   -0.030727   3.499917	
  0.798332   -0.021997   3.250193	  0.899362   -0.012671   3.249925	  0.899362   -0.012671   3.499919	  0.798332   -0.021997   3.500208	
  0.899362   -0.012671   3.249925	  1.000000   0.000000   3.250000	  1.000000   0.000000   3.500000	  0.899362   -0.012671   3.499919	
  0.000000   0.000000   3.500000	  0.089665   -0.037473   3.500026	  0.089665   -0.037473   3.750028	  0.000000   0.000000   3.750000	
  0.089665   -0.037473   3.500026	  0.190606   -0.047309   3.499988	  0.190606   -0.047309   3.749987	  0.089665   -0.037473   3.750028	
  0.190606   -0.047309   3.499988	  0.292015   -0.049985   3.500004	  0.292015   -0.049985   3.750004	  0.190606   -0.047309   3.749987	
  0.292015   -0.049985   3.500004	  0.393453   -0.048553   3.499996	  0.393453   -0.048553   3.749996	  0.292015   -0.049985   3.750004	
  0.393453   -0.048553   3.499996	  0.494812   -0.044270   3.499993	  0.494812   -0.044270   3.749992	  0.393453   -0.048553   3.749996	
  0.494812   -0.044270   3.499993	  0.596088   -0.038293   3.500004	  0.596088   -0.038293   3.750004	  0.494812   -0.044270   3.749992	
  0.596088   -0.038293   3.500004	  0.697232   -0.030727   3.499917	  0.697232   -0.030727   3.749911	  0.596088   -0.038293   3.750004	
  0.697232   -0.030727   3.499917	  0.798332   -0.021997   3.500208	  0.798332   -0.021997   3.750222	  0.697232   -0.030727   3.749911	
  0.798332   -0.021997   3.500208	  0.899362   -0.012671   3.499919	  0.899362   -0.012671   3.749913	  0.798332   -0.021997   3.750222	
  0.899362   -0.012671   3.499919	  1.000000   0.000000   3.500000	  1.000000   0.000000   3.750000	  0.899362   -0.012671   3.749913	
  0.000000   0.000000   3.750000	  0.089665   -0.037473   3.750028	  0.089665   -0.037473   4.000030	  0.000000   0.000000   4.000000	
  0.089665   -0.037473   3.750028	  0.190606   -0.047309   3.749987	  0.190606   -0.047309   3.999986	  0.089665   -0.037473   4.000030	
  0.190606   -0.047309   3.749987	  0.292015   -0.049985   3.750004	  0.292015   -0.049985   4.000005	  0.190606   -0.047309   3.999986	
  0.292015   -0.049985   3.750004	  0.393453   -0.048553   3.749996	  0.393453   -0.048553   3.999995	  0.292015   -0.049985   4.000005	
  0.393453   -0.048553   3.749996	  0.494812   -0.044270   3.749992	  0.494812   -0.044270   3.999991	  0.393453   -0.048553   3.999995	
  0.494812   -0.044270   3.749992	  0.596088   -0.038293   3.750004	  0.596088   -0.038293   4.000004	  0.494812   -0.044270   3.999991	
  0.596088   -0.038293   3.750004	  0.697232   -0.030727   3.749911	  0.697232   -0.030727   3.999905	  0.596088   -0.038293   4.000004	
  0.697232   -0.030727   3.749911	  0.798332   -0.021997   3.750222	  0.798332   -0.021997   4.000237	  0.697232   -0.030727   3.999905	
  0.798332   -0.021997   3.750222	  0.899362   -0.012671   3.749913	  0.899362   -0.012671   3.999907	  0.798332   -0.021997   4.000237	
  0.899362   -0.012671   3.749913	  1.000000   0.000000   3.750000	  1.000000   0.000000   4.000000	  0.899362   -0.012671   3.999907	
  0.000000   0.000000   4.000000	  0.089665   -0.037473   4.000030	  0.089665   -0.037473   4.250032	  0.000000   0.000000   4.250000	
  0.089665   -0.037473   4.000030	  0.190606   -0.047309   3.999986	  0.190606   -0.047309   4.249986	  0.089665   -0.037473   4.250032	
  0.190606   -0.047309   3.999986	  0.292015   -0.049985   4.000005	  0.292015   -0.049985   4.250005	  0.190606   -0.047309   4.249986	
  0.292015   -0.049985   4.000005	  0.393453   -0.048553   3.999995	  0.393453   -0.048553   4.249995	  0.292015   -0.049985   4.250005	
  0.393453   -0.048553   3.999995	  0.494812   -0.044270   3.999991	  0.494812   -0.044270   4.249991	  0.393453   -0.048553   4.249995	
  0.494812   -0.044270   3.999991	  0.596088   -0.038293   4.000004	  0.596088   -0.038293   4.250004	  0.494812   -0.044270   4.249991	
  0.596088   -0.038293   4.000004	  0.697232   -0.030727   3.999905	  0.697232   -0.030727   4.249899	  0.596088   -0.038293   4.250004	
  0.697232   -0.030727   3.999905	  0.798332   -0.021997   4.000237	  0.798332   -0.021997   4.250252	  0.697232   -0.030727   4.249899	
  0.798332   -0.021997   4.000237	  0.899362   -0.012671   3.999907	  0.899362   -0.012671   4.249902	  0.798332   -0.021997   4.250252	
  0.899362   -0.012671   3.999907	  1.000000   0.000000   4.000000	  1.000000   0.000000   4.250000	  0.899362   -0.012671   4.249902	
  0.000000   0.000000   4.250000	  0.089665   -0.037473   4.250032	  0.089665   -0.037473   4.500034	  0.000000   0.000000   4.500000	
  0.089665   -0.037473   4.250032	  0.190606   -0.047309   4.249986	  0.190606   -0.047309   4.499985	  0.089665   -0.037473   4.500034	
  0.190606   -0.047309   4.249986	  0.292015   -0.049985   4.250005	  0.292015   -0.049985   4.500006	  0.190606   -0.047309   4.499985	
  0.292015   -0.049985   4.250005	  0.393453   -0.048553   4.249995	  0.393453   -0.048553   4.499996	  0.292015   -0.049985   4.500006	
  0.393453   -0.048553   4.249995	  0.494812   -0.044270   4.249991	  0.494812   -0.044270   4.499991	  0.393453   -0.048553   4.499996	
  0.494812   -0.044270   4.249991	  0.596088   -0.038293   4.250004	  0.596088   -0.038293   4.500005	  0.494812   -0.044270   4.499991	
  0.596088   -0.038293   4.250004	  0.697232   -0.030727   4.249899	  0.697232   -0.030727   4.499894	  0.596088   -0.038293   4.500005	
  0.697232   -0.030727   4.249899	  0.798332   -0.021997   4.250252	  0.798332   -0.021997   4.500268	  0.697232   -0.030727   4.499894	
  0.798332   -0.021997   4.250252	  0.899362   -0.012671   4.249902	  0.899362   -0.012671   4.499897	  0.798332   -0.021997   4.500268	
  0.899362   -0.012671   4.249902	  1.000000   0.000000   4.250000	  1.000000   0.000000   4.500000	  0.899362   -0.012671   4.499897	
  0.000000   0.000000   4.500000	  0.089665   -0.037473   4.500034	  0.089665   -0.037473   4.750036	  0.000000   0.000000   4.750000	
  0.089665   -0.037473   4.500034	  0.190606   -0.047309   4.499985	  0.190606   -0.047309   4.749984	  0.089665   -0.037473   4.750036	
  0.190606   -0.047309   4.499985	  0.292015   -0.049985   4.500006	  0.292015   -0.049985   4.750005	  0.190606   -0.047309   4.749984	
  0.292015   -0.049985   4.500006	  0.393453   -0.048553   4.499996	  0.393453   -0.048553   4.749994	  0.292015   -0.049985   4.750005	
  0.393453   -0.048553   4.499996	  0.494812   -0.044270   4.499991	  0.494812   -0.044270   4.749990	  0.393453   -0.048553   4.749994	
  0.494812   -0.044270   4.499991	  0.596088   -0.038293   4.500005	  0.596088   -0.038293   4.750004	  0.494812   -0.044270   4.749990	
  0.596088   -0.038293   4.500005	  0.697232   -0.030727   4.499894	  0.697232   -0.030727   4.749887	  0.596088   -0.038293   4.750004	
  0.697232   -0.030727   4.499894	  0.798332   -0.021997   4.500268	  0.798332   -0.021997   4.750282	  0.697232   -0.030727   4.749887	
  0.798332   -0.021997   4.500268	  0.899362   -0.012671   4.499897	  0.899362   -0.012671   4.749890	  0.798332   -0.021997   4.750282	
  0.899362   -0.012671   4.499897	  1.000000   0.000000   4.500000	  1.000000   0.000000   4.750000	  0.899362   -0.012671   4.749890	
  0.000000   0.000000   4.750000	  0.089665   -0.037473   4.750036	  0.089665   -0.037473   5.000038	  0.000000   0.000000   5.000000	
  0.089665   -0.037473   4.750036	  0.190606   -0.047309   4.749984	  0.190606   -0.047309   4.999983	  0.089665   -0.037473   5.000038	
  0.190606   -0.047309   4.749984	  0.292015   -0.049985   4.750005	  0.292015   -0.049985   5.000006	  0.190606   -0.047309   4.999983	
  0.292015   -0.049985   4.750005	  0.393453   -0.048553   4.749994	  0.393453   -0.048553   4.999994	  0.292015   -0.049985   5.000006	
  0.393453   -0.048553   4.749994	  0.494812   -0.044270   4.749990	  0.494812   -0.044270   4.999990	  0.393453   -0.048553   4.999994	
  0.494812   -0.044270   4.749990	  0.596088   -0.038293   4.750004	  0.596088   -0.038293   5.000005	  0.494812   -0.044270   4.999990	
  0.596088   -0.038293   4.750004	  0.697232   -0.030727   4.749887	  0.697232   -0.030727   4.999881	  0.596088   -0.038293   5.000005	
  0.697232   -0.030727   4.749887	  0.798332   -0.021997   4.750282	  0.798332   -0.021997   5.000297	  0.697232   -0.030727   4.999881	
  0.798332   -0.021997   4.750282	  0.899362   -0.012671   4.749890	  0.899362   -0.012671   4.999885	  0.798332   -0.021997   5.000297	
  0.899362   -0.012671   4.749890	  1.000000   0.000000   4.750000	  1.000000   0.000000   5.000000	  0.899362   -0.012671   4.999885	
  0.000000   0.000000   0.000000	  0.089665   0.037473   0.000000	  0.089665   0.012491   0.000000	  0.000000   0.000000   0.000000	
  0.089665   0.037473   0.000000	  0.190606   0.047309   0.000000	  0.190606   0.015770   0.000000	  0.089665   0.012491   0.000000	
  0.190606   0.047309   0.000000	  0.292015   0.049985   0.000000	  0.292015   0.016662   0.000000	  0.190606   0.015770   0.000000	
  0.292015   0.049985   0.000000	  0.393453   0.048553   0.000000	  0.393453   0.016184   0.000000	  0.292015   0.016662   0.000000	
  0.393453   0.048553   0.000000	  0.494812   0.044270   0.000000	  0.494812   0.014757   0.000000	  0.393453   0.016184   0.000000	
  0.494812   0.044270   0.000000	  0.596088   0.038293   0.000000	  0.596088   0.012764   0.000000	  0.494812   0.014757   0.000000	
  0.596088   0.038293   0.000000	  0.697232   0.030727   0.000000	  0.697232   0.010242   0.000000	  0.596088   0.012764   0.000000	
  0.697232   0.030727   0.000000	  0.798332   0.021997   0.000000	  0.798332   0.007332   0.000000	  0.697232   0.010242   0.000000	
  0.798332   0.021997   0.000000	  0.899362   0.012671   0.000000	  0.899362   0.004223   0.000000	  0.798332   0.007332   0.000000	
  0.899362   0.012671   0.000000	  1.000000   0.000000   0.000000	  1.000000   0.000000   0.000000	  0.899362   0.004223   0.000000	
  0.000000   0.000000   0.000000	  0.089665   0.012491   0.000000	  0.089665   -0.012491   0.000000	  0.000000   0.000000   0.000000	
  0.089665   0.012491   0.000000	  0.190606   0.015770   0.000000	  0.190606   -0.015770   0.000000	  0.089665   -0.012491   0.000000	
  0.190606   0.015770   0.000000	  0.292015   0.016662   0.000000	  0.292015   -0.016662   0.000000	  0.190606   -0.015770   0.000000	
  0.292015   0.016662   0.000000	  0.393453   0.016184   0.000000	  0.393453   -0.016184   0.000000	  0.292015   -0.016662   0.000000	
  0.393453   0.016184   0.000000	  0.494812   0.014757   0.000000	  0.494812   -0.014757   0.000000	  0.393453   -0.016184   0.000000	
  0.494812   0.014757   0.000000	  0.596088   0.012764   0.000000	  0.596088   -0.012764   0.000000	  0.494812   -0.014757   0.000000	
  0.596088   0.012764   0.000000	  0.697232   0.010242   0.000000	  0.697232   -0.010242   0.000000	  0.596088   -0.012764   0.000000	
  0.697232   0.010242   0.000000	  0.798332   0.007332   0.000000	  0.798332   -0.007332   0.000000	  0.697232   -0.010242   0.000000	
