0.241291 0.059145 4.750008 0.292015 0.060000 4.750008 0.292015 0.060000 4.625008 0.241291 0.059145 4.625008 
0.292015 0.060000 4.750008 0.342741 0.059651 4.749997 0.342741 0.059651 4.624998 0.292015 0.060000 4.625008 
0.342741 0.059651 4.749997 0.393453 0.058281 4.749997 0.393453 0.058281 4.624998 0.342741 0.059651 4.624998 
0.393453 0.058281 4.749997 0.444144 0.056041 4.749993 0.444144 0.056041 4.624993 0.393453 0.058281 4.624998 
0.444144 0.056041 4.749993 0.494812 0.053140 4.749993 0.494812 0.053140 4.624993 0.444144 0.056041 4.624993 
0.494812 0.053140 4.749993 0.545463 0.049779 4.750007 0.545463 0.049779 4.625007 0.494812 0.053140 4.624993 
0.545463 0.049779 4.750007 0.596088 0.045965 4.750007 0.596088 0.045965 4.625007 0.545463 0.049779 4.625007 
0.596088 0.045965 4.750007 0.646665 0.041662 4.749890 0.646665 0.041662 4.624893 0.596088 0.045965 4.625007 
0.646665 0.041662 4.749890 0.697232 0.036883 4.749890 0.697232 0.036883 4.624893 0.646665 0.041662 4.624893 
0.697232 0.036883 4.749890 0.747801 0.031705 4.750285 0.747801 0.031705 4.625277 0.697232 0.036883 4.624893 
0.747801 0.031705 4.750285 0.798332 0.026404 4.750285 0.798332 0.026404 4.625277 0.747801 0.031705 4.625277 
0.798332 0.026404 4.750285 0.848881 0.021130 4.749893 0.848881 0.021130 4.624896 0.798332 0.026404 4.625277 
0.848881 0.021130 4.749893 0.899362 0.015210 4.749893 0.899362 0.015210 4.624896 0.848881 0.021130 4.624896 
0.899362 0.015210 4.749893 0.949678 0.008002 4.749874 0.949678 0.008002 4.624877 0.899362 0.015210 4.624896 
0.949678 0.008002 4.749874 1.000000 0.000000 4.750003 1.000000 0.000000 4.625003 0.949678 0.008002 4.624877 
0.000000 0.000000 4.625003 0.040074 0.032324 4.624988 0.040074 0.032324 4.499988 0.000000 0.000000 4.500003 
0.040074 0.032324 4.624988 0.089665 0.044981 4.625038 0.089665 0.044981 4.500037 0.040074 0.032324 4.499988 
0.089665 0.044981 4.625038 0.140011 0.052403 4.624993 0.140011 0.052403 4.499993 0.089665 0.044981 4.500037 
0.140011 0.052403 4.624993 0.190606 0.056788 4.624987 0.190606 0.056788 4.499987 0.140011 0.052403 4.499993 
0.190606 0.056788 4.624987 0.241291 0.059145 4.625008 0.241291 0.059145 4.500008 0.190606 0.056788 4.499987 
0.241291 0.059145 4.625008 0.292015 0.060000 4.625008 0.292015 0.060000 4.500008 0.241291 0.059145 4.500008 
0.292015 0.060000 4.625008 0.342741 0.059651 4.624998 0.342741 0.059651 4.499998 0.292015 0.060000 4.500008 
0.342741 0.059651 4.624998 0.393453 0.058281 4.624998 0.393453 0.058281 4.499998 0.342741 0.059651 4.499998 
0.393453 0.058281 4.624998 0.444144 0.056041 4.624993 0.444144 0.056041 4.499993 0.393453 0.058281 4.499998 
0.444144 0.056041 4.624993 0.494812 0.053140 4.624993 0.494812 0.053140 4.499993 0.444144 0.056041 4.499993 
0.494812 0.053140 4.624993 0.545463 0.049779 4.625007 0.545463 0.049779 4.500007 0.494812 0.053140 4.499993 
0.545463 0.049779 4.625007 0.596088 0.045965 4.625007 0.596088 0.045965 4.500007 0.545463 0.049779 4.500007 
0.596088 0.045965 4.625007 0.646665 0.041662 4.624893 0.646665 0.041662 4.499896 0.596088 0.045965 4.500007 
0.646665 0.041662 4.624893 0.697232 0.036883 4.624893 0.697232 0.036883 4.499896 0.646665 0.041662 4.499896 
0.697232 0.036883 4.624893 0.747801 0.031705 4.625277 0.747801 0.031705 4.500270 0.697232 0.036883 4.499896 
0.747801 0.031705 4.625277 0.798332 0.026404 4.625277 0.798332 0.026404 4.500270 0.747801 0.031705 4.500270 
0.798332 0.026404 4.625277 0.848881 0.021130 4.624896 0.848881 0.021130 4.499899 0.798332 0.026404 4.500270 
0.848881 0.021130 4.624896 0.899362 0.015210 4.624896 0.899362 0.015210 4.499899 0.848881 0.021130 4.499899 
0.899362 0.015210 4.624896 0.949678 0.008002 4.624877 0.949678 0.008002 4.499880 0.899362 0.015210 4.499899 
0.949678 0.008002 4.624877 1.000000 0.000000 4.625003 1.000000 0.000000 4.500003 0.949678 0.008002 4.499880 
0.000000 0.000000 4.500003 0.040074 0.032324 4.499988 0.040074 0.032324 4.374988 0.000000 0.000000 4.375002 
0.040074 0.032324 4.499988 0.089665 0.044981 4.500037 0.089665 0.044981 4.375035 0.040074 0.032324 4.374988 
0.089665 0.044981 4.500037 0.140011 0.052403 4.499993 0.140011 0.052403 4.374992 0.089665 0.044981 4.375035 
0.140011 0.052403 4.499993 0.190606 0.056788 4.499987 0.190606 0.056788 4.374988 0.140011 0.052403 4.374992 
0.190606 0.056788 4.499987 0.241291 0.059145 4.500008 0.241291 0.059145 4.375007 0.190606 0.056788 4.374988 
0.241291 0.059145 4.500008 0.292015 0.060000 4.500008 0.292015 0.060000 4.375007 0.241291 0.059145 4.375007 
0.292015 0.060000 4.500008 0.342741 0.059651 4.499998 0.342741 0.059651 4.374998 0.292015 0.060000 4.375007 
0.342741 0.059651 4.499998 0.393453 0.058281 4.499998 0.393453 0.058281 4.374998 0.342741 0.059651 4.374998 
0.393453 0.058281 4.499998 0.444144 0.056041 4.499993 0.444144 0.056041 4.374993 0.393453 0.058281 4.374998 
0.444144 0.056041 4.499993 0.494812 0.053140 4.499993 0.494812 0.053140 4.374993 0.444144 0.056041 4.374993 
0.494812 0.053140 4.499993 0.545463 0.049779 4.500007 0.545463 0.049779 4.375006 0.494812 0.053140 4.374993 
0.545463 0.049779 4.500007 0.596088 0.045965 4.500007 0.596088 0.045965 4.375006 0.545463 0.049779 4.375006 
0.596088 0.045965 4.500007 0.646665 0.041662 4.499896 0.646665 0.041662 4.374898 0.596088 0.045965 4.375006 
0.646665 0.041662 4.499896 0.697232 0.036883 4.499896 0.697232 0.036883 4.374898 0.646665 0.041662 4.374898 
0.697232 0.036883 4.499896 0.747801 0.031705 4.500270 0.747801 0.031705 4.375261 0.697232 0.036883 4.374898 
0.747801 0.031705 4.500270 0.798332 0.026404 4.500270 0.798332 0.026404 4.375261 0.747801 0.031705 4.375261 
0.798332 0.026404 4.500270 0.848881 0.021130 4.499899 0.848881 0.021130 4.374901 0.798332 0.026404 4.375261 
0.848881 0.021130 4.499899 0.899362 0.015210 4.499899 0.899362 0.015210 4.374901 0.848881 0.021130 4.374901 
0.899362 0.015210 4.499899 0.949678 0.008002 4.499880 0.949678 0.008002 4.374883 0.899362 0.015210 4.374901 
0.949678 0.008002 4.499880 1.000000 0.000000 4.500003 1.000000 0.000000 4.375002 0.949678 0.008002 4.374883 
0.000000 0.000000 4.375002 0.040074 0.032324 4.374988 0.040074 0.032324 4.249989 0.000000 0.000000 4.250002 
0.040074 0.032324 4.374988 0.089665 0.044981 4.375035 0.089665 0.044981 4.250034 0.040074 0.032324 4.249989 
0.089665 0.044981 4.375035 0.140011 0.052403 4.374992 0.140011 0.052403 4.249993 0.089665 0.044981 4.250034 
0.140011 0.052403 4.374992 0.190606 0.056788 4.374988 0.190606 0.056788 4.249989 0.140011 0.052403 4.249993 
0.190606 0.056788 4.374988 0.241291 0.059145 4.375007 0.241291 0.059145 4.250007 0.190606 0.056788 4.249989 
0.241291 0.059145 4.375007 0.292015 0.060000 4.375007 0.292015 0.060000 4.250007 0.241291 0.059145 4.250007 
0.292015 0.060000 4.375007 0.342741 0.059651 4.374998 0.342741 0.059651 4.249998 0.292015 0.060000 4.250007 
0.342741 0.059651 4.374998 0.393453 0.058281 4.374998 0.393453 0.058281 4.249998 0.342741 0.059651 4.249998 
0.393453 0.058281 4.374998 0.444144 0.056041 4.374993 0.444144 0.056041 4.249993 0.393453 0.058281 4.249998 
0.444144 0.056041 4.374993 0.494812 0.053140 4.374993 0.494812 0.053140 4.249993 0.444144 0.056041 4.249993 
0.494812 0.053140 4.374993 0.545463 0.049779 4.375006 0.545463 0.049779 4.250006 0.494812 0.053140 4.249993 
0.545463 0.049779 4.375006 0.596088 0.045965 4.375006 0.596088 0.045965 4.250006 0.545463 0.049779 4.250006 
0.596088 0.045965 4.375006 0.646665 0.041662 4.374898 0.646665 0.041662 4.249901 0.596088 0.045965 4.250006 
0.646665 0.041662 4.374898 0.697232 0.036883 4.374898 0.697232 0.036883 4.249901 0.646665 0.041662 4.249901 
0.697232 0.036883 4.374898 0.747801 0.031705 4.375261 0.747801 0.031705 4.250254 0.697232 0.036883 4.249901 
0.747801 0.031705 4.375261 0.798332 0.026404 4.375261 0.798332 0.026404 4.250254 0.747801 0.031705 4.250254 
0.798332 0.026404 4.375261 0.848881 0.021130 4.374901 0.848881 0.021130 4.249904 0.798332 0.026404 4.250254 
0.848881 0.021130 4.374901 0.899362 0.015210 4.374901 0.899362 0.015210 4.249904 0.848881 0.021130 4.249904 
0.899362 0.015210 4.374901 0.949678 0.008002 4.374883 0.949678 0.008002 4.249887 0.899362 0.015210 4.249904 
0.949678 0.008002 4.374883 1.000000 0.000000 4.375002 1.000000 0.000000 4.250002 0.949678 0.008002 4.249887 
0.000000 0.000000 4.250002 0.040074 0.032324 4.249989 0.040074 0.032324 4.124989 0.000000 0.000000 4.125002 
0.040074 0.032324 4.249989 0.089665 0.044981 4.250034 0.089665 0.044981 4.125033 0.040074 0.032324 4.124989 
0.089665 0.044981 4.250034 0.140011 0.052403 4.249993 0.140011 0.052403 4.124993 0.089665 0.044981 4.125033 
0.140011 0.052403 4.249993 0.190606 0.056788 4.249989 0.190606 0.056788 4.124989 0.140011 0.052403 4.124993 
0.190606 0.056788 4.249989 0.241291 0.059145 4.250007 0.241291 0.059145 4.125007 0.190606 0.056788 4.124989 
0.241291 0.059145 4.250007 0.292015 0.060000 4.250007 0.292015 0.060000 4.125007 0.241291 0.059145 4.125007 
0.292015 0.060000 4.250007 0.342741 0.059651 4.249998 0.342741 0.059651 4.124998 0.292015 0.060000 4.125007 
0.342741 0.059651 4.249998 0.393453 0.058281 4.249998 0.393453 0.058281 4.124998 0.342741 0.059651 4.124998 
0.393453 0.058281 4.249998 0.444144 0.056041 4.249993 0.444144 0.056041 4.124993 0.393453 0.058281 4.124998 
0.444144 0.056041 4.249993 0.494812 0.053140 4.249993 0.494812 0.053140 4.124993 0.444144 0.056041 4.124993 
0.494812 0.053140 4.249993 0.545463 0.049779 4.250006 0.545463 0.049779 4.125006 0.494812 0.053140 4.124993 
0.545463 0.049779 4.250006 0.596088 0.045965 4.250006 0.596088 0.045965 4.125006 0.545463 0.049779 4.125006 
0.596088 0.045965 4.250006 0.646665 0.041662 4.249901 0.646665 0.041662 4.124904 0.596088 0.045965 4.125006 
0.646665 0.041662 4.249901 0.697232 0.036883 4.249901 0.697232 0.036883 4.124904 0.646665 0.041662 4.124904 
0.697232 0.036883 4.249901 0.747801 0.031705 4.250254 0.747801 0.031705 4.125247 0.697232 0.036883 4.124904 
0.747801 0.031705 4.250254 0.798332 0.026404 4.250254 0.798332 0.026404 4.125247 0.747801 0.031705 4.125247 
0.798332 0.026404 4.250254 0.848881 0.021130 4.249904 0.848881 0.021130 4.124907 0.798332 0.026404 4.125247 
0.848881 0.021130 4.249904 0.899362 0.015210 4.249904 0.899362 0.015210 4.124907 0.848881 0.021130 4.124907 
0.899362 0.015210 4.249904 0.949678 0.008002 4.249887 0.949678 0.008002 4.124890 0.899362 0.015210 4.124907 
0.949678 0.008002 4.249887 1.000000 0.000000 4.250002 1.000000 0.000000 4.125002 0.949678 0.008002 4.124890 
0.000000 0.000000 4.125002 0.040074 0.032324 4.124989 0.040074 0.032324 3.999988 0.000000 0.000000 4.000002 
0.040074 0.032324 4.124989 0.089665 0.044981 4.125033 0.089665 0.044981 4.000032 0.040074 0.032324 3.999988 
0.089665 0.044981 4.125033 0.140011 0.052403 4.124993 0.140011 0.052403 3.999993 0.089665 0.044981 4.000032 
0.140011 0.052403 4.124993 0.190606 0.056788 4.124989 0.190606 0.056788 3.999988 0.140011 0.052403 3.999993 
0.190606 0.056788 4.124989 0.241291 0.059145 4.125007 0.241291 0.059145 4.000007 0.190606 0.056788 3.999988 
0.241291 0.059145 4.125007 0.292015 0.060000 4.125007 0.292015 0.060000 4.000007 0.241291 0.059145 4.000007 
0.292015 0.060000 4.125007 0.342741 0.059651 4.124998 0.342741 0.059651 3.999997 0.292015 0.060000 4.000007 
0.342741 0.059651 4.124998 0.393453 0.058281 4.124998 0.393453 0.058281 3.999997 0.342741 0.059651 3.999997 
0.393453 0.058281 4.124998 0.444144 0.056041 4.124993 0.444144 0.056041 3.999993 0.393453 0.058281 3.999997 
0.444144 0.056041 4.124993 0.494812 0.053140 4.124993 0.494812 0.053140 3.999993 0.444144 0.056041 3.999993 
0.494812 0.053140 4.124993 0.545463 0.049779 4.125006 0.545463 0.049779 4.000006 0.494812 0.053140 3.999993 
0.545463 0.049779 4.125006 0.596088 0.045965 4.125006 0.596088 0.045965 4.000006 0.545463 0.049779 4.000006 
0.596088 0.045965 4.125006 0.646665 0.041662 4.124904 0.646665 0.041662 3.999907 0.596088 0.045965 4.000006 
0.646665 0.041662 4.124904 0.697232 0.036883 4.124904 0.697232 0.036883 3.999907 0.646665 0.041662 3.999907 
0.697232 0.036883 4.124904 0.747801 0.031705 4.125247 0.747801 0.031705 4.000239 0.697232 0.036883 3.999907 
0.747801 0.031705 4.125247 0.798332 0.026404 4.125247 0.798332 0.026404 4.000239 0.747801 0.031705 4.000239 
0.798332 0.026404 4.125247 0.848881 0.021130 4.124907 0.848881 0.021130 3.999909 0.798332 0.026404 4.000239 
0.848881 0.021130 4.124907 0.899362 0.015210 4.124907 0.899362 0.015210 3.999909 0.848881 0.021130 3.999909 
0.899362 0.015210 4.124907 0.949678 0.008002 4.124890 0.949678 0.008002 3.999893 0.899362 0.015210 3.999909 
0.949678 0.008002 4.124890 1.000000 0.000000 4.125002 1.000000 0.000000 4.000002 0.949678 0.008002 3.999893 
0.000000 0.000000 4.000002 0.040074 0.032324 3.999988 0.040074 0.032324 3.874989 0.000000 0.000000 3.875002 
